id,x,y
1,0.8679781056389837,0.4402197300243295
10,0.5518789183506896,0.9515348114961074
100,0.4725725441630856,1.0274254581815754
1000,0.09255226409192031,0.750554454944531
1001,0.03142948249777906,0.5702556545237195
1002,0.6893327543340485,0.37244258904006516
1003,0.43572204251670205,1.1124658277749289
1004,0.248964732327472,0.703856096428823
1005,0.08405993602036049,0.8615438691406674
1006,0.18682483944888897,0.47461287372548816
1007,0.971117390140971,0.4164084471517262
1008,1.027325021069665,0.6223770766624468
1009,0.6958851816622831,0.1967566200299673
1010,0.24246788565012375,0.38384583779694165
1011,0.21720639383080365,0.6455462834848316
1012,-0.028048553946444264,0.4549522459715417
1013,0.04936698315953583,0.4877859860209126
1014,0.1348752363012798,0.42707198565079446
1015,0.7828068512993372,0.31423706179485744
1016,0.40356550789169493,0.7657899953175052
1017,0.7112012294175358,0.20819929883052612
1018,0.27191217066039397,1.0178465896731217
1019,0.8532860182139812,0.4845138356784553
102,0.8896273733693624,0.4768692954000696
1020,0.8389403674222214,0.32582944946985193
1021,0.8812490499925102,0.840850857182476
1022,0.8612848560069633,0.11523941309079325
1023,0.2569590885597546,0.5808926119025046
1024,0.3459881558309106,-0.03234975584099276
1025,0.6403143761972968,0.3562181857271425
1026,0.405026034365379,0.8134463592364382
1027,0.48691895266409313,0.337255046290297
1028,0.7672466050977328,0.26455526832473053
1029,0.27037031731102285,0.9099970977710677
103,0.6623473788178472,0.3624943581576102
1030,0.5384052700903527,0.27165748597771044
1031,0.47226782080723945,0.5986684964996064
1032,0.7465312886810664,0.5556406485443963
1033,1.1335760951247205,0.49383067267263214
1034,0.5607636449667999,-0.14487604165057785
1035,0.7453000548277516,0.9383208565581035
1036,0.7797664347803236,0.8231361817576864
1037,0.24741622192104196,0.4454543719218629
1038,0.918732739386084,0.2972857546838924
1039,0.11532316920408502,0.8355568997601467
104,0.8623067558262455,0.02233973803795279
1040,0.8578602253605391,0.3418198012030023
1041,0.9608759959539134,0.2453931332089627
1042,0.1496977013124132,0.3853654090876728
1043,1.1447576215018165,0.4851997311137402
1044,0.4487621464224385,0.5438664199429046
1045,0.6071417190436076,0.4895115855476524
1046,0.9354389129576571,0.8058581428239416
1047,0.278804297170876,0.18680197126339207
1048,0.5075640283743896,0.8737922028622205
1049,0.6089743808948315,0.703850026655285
105,0.5315466252352481,1.085235023149102
1050,0.9865744858006292,0.8702517466840225
1051,0.6107544571506912,0.5574606706810906
1052,0.1540408827632692,0.6184858252737412
1053,0.6545445947796232,0.6082747192429112
1054,0.05682950654141382,0.22950285862658384
1055,0.23771871411836795,0.4843739464332213
1056,0.182125366408197,0.3594347527609102
1057,0.784835570746536,0.583082643101757
1058,0.2036091114515858,0.6568466878784629
1059,-0.005305374973931047,0.6859693958351529
106,0.8022690937988293,0.4497974055018041
1060,0.10138381112461956,0.4717052756207475
1061,0.3718810578222079,0.09254102702782624
1062,0.5226591157966771,0.22632728661031615
1063,0.47111389349228633,0.8699842132685319
1064,0.8916155531451083,0.18569140110297358
1065,0.33815521190541786,0.4981600812879371
1066,0.13894685581052937,0.15653783539421443
1067,-0.002078856335364753,0.23991211130098355
1068,0.0798347226070524,0.675558316973283
1069,0.7587731881347309,0.8362506420799042
107,0.6230922835721265,0.22577601033460368
1070,0.8440073128256363,0.2207555823021812
1072,0.20273181005074573,0.2906414426872876
1073,0.29819584201411004,0.45251690863947397
1074,0.13170036786440967,0.9943381726418603
1075,0.17073076748888238,0.9049626919569649
1076,0.7341548349917808,0.37862204789770143
1077,0.2418561912557465,0.30323371106538594
1078,0.24453962342888882,0.5077126134493758
1079,0.08029686389699375,0.3780313750070609
108,0.3058565421807893,0.31531708562342814
1080,0.15402846183598148,0.3602238786960753
1081,0.3543701623701877,0.051421027528302195
1082,0.1859760505844306,0.6080032276974088
1083,0.6745620670935932,0.4081022901790639
1084,0.5221381626415762,0.16947868557733523
1085,0.22672176311983314,0.08993924104744323
1086,0.28597060808561997,0.9965357174146207
1087,1.014568494124362,0.5424324104370835
1088,0.27997546332037915,0.441271449591077
1089,0.3405540947713968,0.6765793239334164
109,0.3269096102786599,0.2578499775154901
1090,0.17446058149938728,0.8492972898697929
1091,0.8173699490102153,0.673708310571317
1092,0.26224666272198355,0.28591480772834643
1093,0.8624951043165112,0.19273443270649068
1094,0.9907273458392101,0.7414442806298237
1095,0.8865351303929979,0.7203217881108199
1096,0.7114121396712322,0.448455836348055
1097,0.6712152301502157,0.5332625319454719
1098,0.420216871368336,0.6425846573423545
1099,0.08755452227535956,0.4601573880840393
11,-0.05490584535928117,0.44086493656562264
110,1.122005627770833,0.5029788087747639
1100,0.6805691781561776,0.8889295044052895
1101,0.8193239545608573,0.18410775066269633
1102,0.4472491971348247,0.5749545055678157
1103,0.3346134443114637,0.005771512895980122
1104,0.07969061578234687,0.14985323732272635
1105,0.7963369321354546,0.48365800077714277
1106,0.8020981855249915,0.328518726248467
1107,1.0465833509080287,0.5269021964578612
1108,0.30462717777972553,0.3622329882392561
1109,0.8475518330910918,0.16658256307171423
111,0.591309619436539,-0.10397769223094948
1110,0.6725683209947028,0.9175814501473197
1111,0.15637137325521405,0.45074612392738667
1112,0.1883317289979273,0.15826086575121184
1113,0.9170204691400398,0.9321913053601155
1114,0.3733697778919168,1.0871434985958106
1115,0.25914949955264455,0.808553260723273
1116,1.0078219847526735,0.6149422792334509
1117,0.643400753979525,0.38634849412281586
1118,0.4575137484447125,0.7218130199800508
1119,0.291425251289082,0.5030794827248583
112,0.5593523663471447,0.16681966696296063
1120,0.6998274258300526,0.15500946147920858
1121,0.3216293734419432,0.5554278523289222
1122,0.19683078539904614,1.0426926110534058
1123,0.41440980395382804,0.4784177629918643
1124,0.7202095207142882,0.3920473979654835
1125,0.021697823814147466,0.7350854129729905
1126,0.8959324821723839,0.3494962301297117
1127,0.005824026373860909,0.446988437321028
1128,0.03694061542797113,0.7407393266164356
1129,0.3184444735827001,0.571702118758853
113,0.7735478347821467,0.009233228698172153
1130,0.9335420049617651,0.1985972782686198
1131,0.08730073627879326,0.4367301439676391
1132,0.9906415113078559,0.2795047113998189
1133,0.6336359606812191,0.04307756620447278
1134,0.7615482900284615,0.3396951732101694
1135,0.2044382895596265,0.06480208373415255
1136,0.5511941081034044,0.5620561095756489
1137,0.41552920731980697,0.4496312421154524
1138,0.16024145914914412,0.18323889108838667
1139,0.9968230983332337,0.6494641081583825
114,0.25257776871099075,0.09472441486322691
1140,0.7400983683123294,0.24572190926760065
1141,0.8182104784648202,0.12075118568166826
1142,0.9302899694207722,0.7436612608576968
1143,0.049331085534720966,0.6714348686840904
1144,0.7305515388932292,0.3604435493592628
1145,0.24968630358114005,0.4123195566800899
1146,0.5640794513391127,0.48035239765968785
1147,0.19803705435231622,1.0582876443881992
1148,0.4077790248075562,0.6520140164165332
1149,0.870469080993251,0.21519942330981473
115,0.82517334849793,0.4684283596810992
1150,0.021883742023823493,0.2962330860046075
1151,0.41200364231844555,0.6806224992777901
1152,1.0342147054534794,0.6526550220247604
1153,0.675948988625372,0.9028546330684774
1154,0.728449718482692,0.7959593877370847
1155,0.35725076100845016,1.0345669972071476
1156,0.7260948299283871,0.21756070652610504
1157,0.7679185747099273,0.37850752053282305
1158,0.05760827441782636,0.7978909955725441
1159,0.8419818859000664,0.41293749320622997
116,0.05419241052723263,0.39961253846618255
1160,0.12143483763496196,0.9207095238095907
1161,0.45442080106461047,0.8607089486180264
1162,0.42194521471005075,0.6958979384360515
1163,0.23565367751766794,0.8303115533081553
1164,0.9449153274850104,0.26337295592297
