id,x,y
P0003141,-28.153831,3.3941398
15015379,31.088673,-9.871942
16007563,12.547692,-0.579806
21009054,27.735851,-0.36907032
22005458,-16.71499,-2.9473064
20005221,-36.191914,2.497508
17009673,29.467596,-2.2482164
21005849,-24.42807,12.522627
19004176,-13.629127,14.308829
16006696,32.210648,-3.2333028
22017909,29.438162,6.066433
22004791,-14.626349,-14.075121
17007460,-3.0056353,-15.073304
16011103,29.567219,-10.593864
21003784,-17.111832,-23.057167
18006110,10.620989,14.756626
20003485,-27.054573,-18.117767
22001574,-0.14294565,-7.378717
16000634,-18.146517,-12.654491
16008268,9.323133,8.425349
17018385,-19.443937,-19.92137
23010793,-2.6809652,13.837616
24006630,-16.676582,-18.874311
22012291,-4.2536454,1.6048838
18017169,-9.357277,14.675999
19007292,-6.994046,-5.0392313
17010524,-33.763298,2.8733552
P0003948,-39.042286,11.031869
P0003790,25.018068,-1.8669724
18008511,-2.5959013,16.620659
P0003784,29.783504,4.2921066
P0003780,-9.227473,9.0338
23017588,12.753873,3.2603517
P0003794,6.809677,-7.4429545
21002918,-5.2115417,-0.1836932
20006857,-28.483706,11.326188
24001365,12.457058,12.250888
20004932,-30.328552,4.185037
16010153,-7.4143214,-6.8619313
17012445,9.09686,12.434072
23000779,-5.062215,-7.605965
P0003596,-10.321964,-26.179104
17017924,42.75347,7.5463314
19013977,-31.868898,-4.1071978
23015638,-13.651814,4.9636345
23012631,-10.319938,-26.179316
18010831,20.400293,15.947895
P0002893,-35.673515,3.5642688
19000937,21.287212,3.9562852
16007177,41.157513,6.1943965
16008244,35.284595,1.5481308
22000652,-6.443184,15.547726
16001506,-24.295858,7.713807
15013297,-0.31385568,-12.365469
19017456,26.624647,-0.78376156
16010557,-17.905106,-18.601402
24017842,30.165579,7.2857327
16013738,32.155495,2.4723964
19002932,23.564484,-4.4330754
22004232,-16.536581,13.173808
17015048,-26.954098,18.041477
P0002703,7.9483237,4.3215747
15010749,-22.78622,11.465535
16009748,-30.73304,12.836238
22006800,-14.171183,11.378175
17000874,17.550869,-7.8223953
23013856,-4.7403283,-8.34296
24006542,-17.118702,-7.187456
18015418,-26.780632,17.126345
24013173,-24.34676,11.101302
P0002529,41.905956,-1.6353526
20000375,3.4814754,-1.5089489
15012348,-16.82457,21.867098
24014813,-5.500427,4.119586
17006551,-18.85822,-3.4463067
16008641,-5.933762,-6.290648
17007667,5.054683,-1.8454684
24001204,3.1830652,-6.0620155
18015431,-16.769703,0.45915115
17016540,-8.016535,-0.12390474
19016952,14.667424,2.983018
17000450,-29.108246,14.784739
19017480,-25.200409,-3.5935657
17003159,30.155224,-2.8885803
22007712,2.0276725,6.249707
19001553,9.236445,5.8562274
20001283,-38.78209,7.0655885
16014081,-23.139715,4.024394
P0003385,-18.382729,-23.992418
16012382,-36.065647,6.3787565
16007176,-32.54385,0.17760508
21012713,32.89407,-5.0057454
16011728,4.5907555,10.171023
P0002138,-10.634744,12.880882
19008365,16.238918,1.4132401
19010264,-18.521242,-4.265713
15014658,-31.656881,6.68794
P0004011,30.281292,-0.6116184
22017139,-26.480118,6.127387
21013155,23.393795,9.060866
20006856,15.428163,-19.73332
P0003795,-25.340963,-21.575348
18014103,26.357782,1.697121
22002293,3.396363,-11.576027
17006396,-2.3127854,-4.7891397
19009290,-12.557641,-10.3356285
22000335,23.099892,-9.534714
22016225,-0.59462607,-13.337878
P0004013,-28.582708,5.9774947
15012968,6.283519,8.891768
18001724,-19.470638,-25.27214
18003655,-34.485058,6.691466
17010084,-3.68215,13.387389
18007369,30.409826,9.039072
18011286,10.032936,-1.1636578
16001539,3.850917,-11.208994
P0002890,2.1418586,-2.7046487
21001751,40.79789,7.092493
17000532,-27.16783,7.411289
17012650,24.87956,-4.337104
23007565,-3.3002927,8.057906
21009286,-16.301453,0.5703178
22007923,-31.4448,14.9614315
17007467,-15.781406,7.732972
16005171,-29.782764,7.874683
17012724,32.096977,-2.7990696
23008722,19.03231,7.980489
22010522,-13.693606,-19.249964
23004483,-22.152632,14.436126
P0003807,-14.282397,-23.761568
17014194,23.33063,-4.3643503
23016911,33.41278,-10.894318
20001083,-12.0866375,16.995432
15013928,-26.75623,12.89182
19008944,35.18694,-0.48911625
17011007,-19.09887,-17.31801
24008593,-16.521727,4.656098
22004741,-9.586309,15.186136
24009841,-30.48436,7.424116
17000136,8.661874,9.622224
22004754,-6.955156,-2.186909
19004819,42.567814,5.226548
23000155,-8.020919,-19.553255
24016948,-38.21414,0.85343325
P0003812,-19.042313,-23.671637
22010084,20.355448,13.582218
P0003806,-14.834813,-14.1208515
18015432,-28.77151,13.592189
23016092,-7.3012695,8.848522
22004556,-20.07415,-20.851896
17007328,-18.94973,-18.64075
17016543,-32.41717,-17.130428
22009700,-28.175467,18.549948
P0002701,21.352198,1.6943625
22001374,-24.823065,-9.776584
P0003437,15.377462,12.097075
P0002729,2.2576241,7.7405157
19013815,-24.224327,-14.497712
16009945,-7.751981,15.819343
18007208,5.1303186,-18.16388
16006492,-0.07260982,-12.345525
P0003386,23.58035,5.538494
24002242,-26.581247,7.865529
19011186,-32.456417,-10.354737
16004468,12.523749,-5.3558893
24010915,-1.5310411,-12.529648
23005401,-30.878439,9.081563
20003520,-32.498005,12.511398
17010046,-34.011665,-18.137041
21008012,-29.0069,10.23245
21001036,-9.245362,10.8000965
P0003231,24.046156,-11.077464
P0002891,-2.822887,7.0168624
16010353,-30.453743,13.145735
22005927,37.791157,-5.768179
23010959,14.97257,0.9296443
19004206,0.27892756,7.9780173
21006956,-41.3989,0.5601815
19009044,-8.009931,-6.584138
19001197,38.478405,0.85890037
21009132,-20.753592,3.5774426
23011104,-19.425167,16.93569
17002898,-16.271345,6.894125
22002523,-19.830673,-6.2531285
17012335,36.577263,0.6200864
23002622,20.90184,-2.2735856
16001048,-25.390905,-2.8254893
P0003755,-14.5855875,-20.525412
16012975,-35.11242,-1.5396398
18010364,-26.91014,-17.081161
23000948,-31.558748,-7.814879
19018352,7.8444037,2.8287864
19018346,-16.826134,16.6801
17015480,34.412346,-0.38455018
16001723,8.5244465,-6.0885496
23013044,-11.030507,-20.25716
P0002452,-20.211687,-1.7423099
21005739,-32.262295,6.5281043
22012067,8.50333,5.089685
23007025,1.0843467,-15.425877
16001737,19.631992,-6.737786
16014312,20.505442,-12.175075
16004101,-29.726772,-8.272824
19016394,-36.410183,1.0005801
16013694,-24.630304,10.300446
24012841,19.900835,6.4049306
20008444,-19.220497,-22.682602
23018307,-18.182384,11.195505
17011427,32.913963,-4.576174
20002627,26.114893,-5.454643
22007654,3.1848745,-4.560628
16002821,5.7386546,2.562472
20009835,10.911954,11.245648
18007211,17.2502,1.5469245
23017632,5.9401417,-5.6407065
18012185,43.65549,5.731212
21003994,-33.15502,-1.4740512
23013440,-4.007015,8.504698
15012145,-32.95192,5.4995956
24011743,-16.03078,-25.193563
21011823,22.084133,-5.929972
24005044,-11.670903,15.103799
19010646,-19.921104,-24.170488
18008334,-32.19718,-7.5278945
25003720,12.055855,5.0825014
24012262,-33.769882,5.319221
20000391,30.80422,-5.9180484
16010982,41.506683,-3.3360996
20005202,13.278597,2.776126
20003673,21.362078,-7.5462966
19004814,43.48549,5.641624
20005216,42.45288,5.2891665
17009136,-16.906809,7.922296
17001224,-16.220825,-18.919018
19001950,-23.84701,-8.369492
22013231,-9.749062,3.5548496
22004995,-0.113729194,9.239014
17014600,30.412436,9.052504
23003336,-5.1713605,-13.25271
20003672,29.543344,-8.82022
22012853,-0.9476385,-4.105164
17015287,-22.760172,-19.719221
20003699,-26.623436,-17.634398
17003383,8.017316,-15.160172
24002064,37.984184,0.43896037
19001992,9.274371,-6.0138507
19008752,42.855515,4.018691
24008575,-27.358044,-4.3353515
P0003375,0.7510235,-5.1442404
22002881,-27.833632,5.0281787
19012285,41.35622,-2.7931702
20000637,-3.280672,-3.0190375
20006534,-18.693008,-25.814924
22006365,-6.795825,12.812247
23013441,3.600205,6.1409717
P0002731,6.311287,5.719413
18006697,12.463444,-0.16610648
17006947,35.206028,0.37565118
P0002902,-0.99476457,-14.4112425
19011983,8.573885,7.1297793
24001747,-33.489117,17.419573
23012788,0.1099613,-5.6889267
19013616,-22.3873,1.4885306
17001147,-31.6903,1.0391803
P0003215,20.829813,7.2434626
22006239,10.673126,6.2136726
20001307,8.902203,7.922446
20003276,27.03345,0.68957466
16002983,9.419042,4.576378
21001984,-24.980703,10.083695
23015805,-4.7361603,14.505205
23001870,-0.4274371,-10.479222
22009863,-2.5935261,3.7994235
18013311,21.09902,-4.62842
18007402,17.632612,-5.956371
P0002686,-29.035261,10.229732
15013138,19.140108,-4.337476
17005889,-8.974836,-13.644391
21002725,18.932718,-7.0584264
22007494,27.701342,-9.431432
19014233,19.517767,-1.2274054
22010868,-40.283817,7.773722
P0003940,-3.7610714,-9.849858
24013751,24.705265,11.298652
16009397,17.92915,19.106623
18001501,-13.837125,9.767285
21007139,18.30888,-16.643011
P0003015,13.004801,16.179419
19002889,-4.8065276,11.688001
16011916,-22.937408,9.845642
22013178,19.686691,6.875983
21004154,18.599274,1.5123966
20005177,-19.551815,-16.843033
24013584,8.442297,-7.395812
21009302,0.05901661,-13.216443
17013541,-17.946707,-1.5411566
